SAMPLE_ID,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,TARGET
648,0.2550154617560176,0.46563053349494643,0.5,0.25,0.08203816686868298,0.08203816686868298,0.08203816686868298,0.08203816686868298,0.16407633373736596,0.24611450060604895,0.0,0.0,0.08203816686868298,0.0,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
649,0.17859294487649313,0.2,0.711239595818064,0.0,0.0775208083638721,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0.46123959581806395,0.21123959581806395,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
650,0.3983671339327933,0.0036318223378937753,0.004539777922367233,0.004539777922367233,0.0,0.004539777922367233,0.0,0.0,0.004539777922367233,0.009079555844734466,0.0,0.0,0.004539777922367233,0.004539777922367233,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
651,0.25597947419979256,0.2,0.5805332489653183,0.040266624482659163,0.4194667510346817,0.29026662448265916,0.25,0.0,0.0,0.5,0.0,0.040266624482659163,0.20973337551734084,0.040266624482659163,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
652,0.420082998628036,0.2,0.2848988454220812,0.2151011545779188,0.06979769084416237,0.25,0.03489884542208119,0.0,0.2151011545779188,0.5,0.0,0.0,0.25,0.2151011545779188,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
653,0.12178842665343939,0.05005027210317281,0.374874319742068,0.187437159871034,0.0,0.0,0.187437159871034,0.0,0.06256284012896601,0.187437159871034,0.25,0.5,0.687437159871034,0.374874319742068,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
654,0.29387603245052757,0.19223305311411537,0.7305826327852885,0.0,0.0,0.2402913163926442,0.2402913163926442,0.0,0.0194173672147116,0.5097086836073558,0.2402913163926442,0.2402913163926442,0.4902913163926442,0.4805826327852884,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
655,0.11422816082076498,0.7393468970653555,0.5983672426633886,0.1741836213316943,0.1741836213316943,0.1741836213316943,0.22744913600491712,0.0,0.0,0.5,0.0,0.3258163786683057,0.1741836213316943,0.3258163786683057,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
656,0.03751070699495755,0.42966594175732437,0.11572939320083614,0.11572939320083614,0.11572939320083614,0.38427060679916386,0.38427060679916386,0.2685412135983277,0.2685412135983277,0.38427060679916386,0.2685412135983277,0.0,0.0,0.11572939320083614,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
657,0.3382921803286112,0.3346697516407918,0.41833718955098975,0.08166281044901022,0.0,0.0,0.0,0.0,0.08166281044901022,0.33667437910197956,0.0,0.0,0.33667437910197956,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
658,0.09636401267483632,0.0,0.5,0.04303274905310284,0.0,0.0,0.25,0.20696725094689716,0.8278690037875887,0.04303274905310284,0.25,0.08606549810620567,0.5430327490531028,0.08606549810620567,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
659,0.29708132469946075,0.10861716632789675,0.3178857289549355,0.0,0.0,0.0,0.0,0.0,0.36422854209012906,0.6821142710450645,0.0,0.0,0.3178857289549355,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
660,0.12775963885116373,0.03474816960923022,0.4826259151953849,0.24131295759769245,0.0,0.0,0.24131295759769245,0.0,0.008687042402307554,0.25,0.24131295759769245,0.49131295759769245,0.7239388727930773,0.49131295759769245,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
661,0.12015122416463059,0.8170939353545086,0.6570511287897036,0.0,0.0,0.0,0.3429488712102964,0.0,0.0,0.5,0.0,0.22863258080686427,0.0,0.22863258080686427,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
662,0.11133392500030721,0.16840461500239629,0.5,0.4210115375059907,0.0,0.4210115375059907,0.03949423124700466,0.03949423124700466,0.15797692498801863,0.4210115375059907,0.881517306258986,0.0,0.07898846249400931,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
663,0.11004025771775153,0.7611239932010254,0.6528099830025635,0.20140499150128174,0.20140499150128174,0.20140499150128174,0.14578502549615477,0.0,0.0,0.5,0.0,0.29859500849871823,0.20140499150128174,0.29859500849871823,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
664,0.12293136019158106,0.08227078101133573,0.5,0.35283847626416964,0.0,0.20567695252833929,0.14716152373583036,0.0,0.0,0.35283847626416964,0.5585154287925089,0.2943230474716607,0.44148457120749107,0.2943230474716607,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
665,0.4024890580667478,0.13990244215343878,0.25,0.17487805269179846,0.0,0.25,0.15024389461640308,0.0,0.32512194730820154,0.5,0.0,0.07512194730820154,0.17487805269179846,0.17487805269179846,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
666,0.46113425188364887,0.027670618483560273,0.06917654620890068,0.03458827310445034,0.0,0.06917654620890068,0.03458827310445034,0.0,0.8616469075821986,0.9308234537910993,0.4308234537910993,0.0,0.03458827310445034,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
667,0.4196731943014624,0.0,0.21681364443925755,0.0,0.0,0.03318635556074245,0.0,0.0,0.0,0.21681364443925755,0.0,0.0,0.4336272888785151,0.6504409333177726,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
668,0.4440313128893578,0.2060926265771682,0.015231566442920508,0.007615783221460254,0.0,0.007615783221460254,0.5076157832214603,0.2652315664429205,0.0,0.4847684335570795,0.24238421677853975,0.0,0.0,0.022847349664380734,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
669,0.1007207011212839,0.0,0.5,0.07135122395501198,0.0,0.0,0.25,0.17864877604498802,0.7145951041799521,0.07135122395501198,0.25,0.14270244791002396,0.571351223955012,0.14270244791002396,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
670,0.27660186198397774,0.20821350335357516,0.26026687919196895,0.26026687919196895,0.0,0.020533758383937895,0.0,0.0,0.23973312080803105,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
671,0.31784290141171234,0.15952836057791783,0.5,0.15029477463880137,0.0,0.0,0.0,0.0,0.0,0.5,0.4508843239164041,0.0,0.19941045072239727,0.0,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
672,0.06195379887302935,0.9132958524838516,0.42485944681444343,0.1416198156048145,0.0,0.3583801843951855,0.21676036879037103,0.21676036879037103,0.3583801843951855,0.3583801843951855,0.21676036879037103,0.42485944681444343,0.283239631209629,0.1416198156048145,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
673,0.4552809578718176,0.2,0.18601066074977884,0.18601066074977884,0.0,0.18601066074977884,0.0,0.0,0.18601066074977884,0.3720213214995577,0.0,0.0,0.18601066074977884,0.18601066074977884,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
674,0.3045644063003414,0.10034421093866448,0.5,0.1872848681633347,0.0,0.0,0.0,0.0,0.0,0.5,0.5618546044900041,0.0,0.1254302636733306,0.0,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
675,0.42508542636777313,0.03686673486627401,1.0,0.04608341858284251,0.0,0.2960834185828425,0.25,0.0,0.0,0.09216683716568502,0.0,0.25,0.0,0.657833162834315,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
676,0.28930911238872287,0.03234918664687907,0.5,0.22978175834570058,0.0,0.0,0.0,0.0,0.0,0.5,0.6893452750371017,0.0,0.040436483308598836,0.0,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
677,0.3645116900740846,0.3430113150359354,0.39292138126497306,0.14292138126497306,0.14292138126497306,0.14292138126497306,0.14292138126497306,0.14292138126497306,0.5,0.75,0.0,0.0,0.25,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
678,0.4007948565280051,0.062300019846926735,0.9221249751913416,0.0,0.0,0.25,0.25,0.0,0.0,0.1557500496173168,0.0778750248086584,0.25,0.1557500496173168,0.6721249751913416,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
679,0.2872737842122962,0.023277438203377444,0.5,0.2354516011228891,0.0,0.0,0.0,0.0,0.0,0.5,0.7063548033686673,0.0,0.029096797754221804,0.0,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
680,0.0662765710865005,0.1830427455252961,0.45760686381324023,0.45760686381324023,0.0,0.45760686381324023,0.22880343190662011,0.0,0.0,0.22880343190662011,0.0,0.0,0.22880343190662011,0.6864102957198603,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
681,0.3059727503466942,0.11152955405377912,0.3894119425672239,0.0,0.2788238851344478,0.1394119425672239,0.1394119425672239,0.0,0.0,0.5,0.22117611486555222,0.0,0.1394119425672239,0.0,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
682,0.4245799444749518,0.0959149436629613,0.1900531602106492,0.0,0.0,0.0,0.0,0.0,0.0,0.3801063204212984,0.3801063204212984,0.0,0.0,0.05994683978935081,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
683,0.09094709346258065,1.0,0.7734683225203229,0.22653167747967706,0.0,0.22653167747967706,0.0,0.0,0.22653167747967706,0.27346832252032294,0.0,0.6795950324390312,0.4530633549593541,0.22653167747967706,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
684,0.09553079498305228,0.6902804017356157,0.7042835007231731,0.29571649927682686,0.20428350072317317,0.29571649927682686,0.04571649927682683,0.0,0.0,0.45428350072317314,0.0,0.20428350072317317,0.25,0.34143299855365367,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
685,0.13851079476947603,0.6130772005320582,0.28269300133014513,0.016346500665072566,0.016346500665072566,0.016346500665072566,0.7009604980047823,0.0,0.0,0.5,0.0,0.4836534993349274,0.016346500665072566,0.4836534993349274,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
